ANNO;COMUNE;PROVICIA;REGIONE;STIR;LOCALITA;STAZIONE;TIPO ZONA;AREA;DATA;NUMERO INCENDIO;COMUNE DATO RA;PROVINCIA DATO RA;PROVINCE AL 2001;CODICE ISTAT PROVINCIA;IDFEATURE
2005;SASSARI;SASSARI;Sardegna;SASSARI;LA CAMUSINA;SASSARI;ALTRO;5.21;01/08/2005;62;Sassari;Sassari;Sassari;;540
2005;SASSARI;SASSARI;Sardegna;SASSARI;LI MOLUMENTI;SASSARI;ALTRO;0.91;29/06/2005;14;Sassari;Sassari;Sassari;;586
2005;SASSARI;SASSARI;Sardegna;SASSARI;LI MOLUMENTI;SASSARI;ALTRO;66.81;29/06/2005;14;Sassari;Sassari;Sassari;;585
2005;SASSARI;SASSARI;Sardegna;SASSARI;LI MOLUMENTI;SASSARI;BOSCO;2.50;29/06/2005;14;Sassari;Sassari;Sassari;;583
2005;SASSARI;SASSARI;Sardegna;SASSARI;LI MOLUMENTI;SASSARI;BOSCO;5.91;29/06/2005;14;Sassari;Sassari;Sassari;;584
2005;SASSARI;SASSARI;Sardegna;SASSARI;LI MOLUMENTI;SASSARI;PASCOLO;21.85;29/06/2005;14;Sassari;Sassari;Sassari;;587
2005;SASSARI;SASSARI;Sardegna;SASSARI;LU CRABILEDDU;SASSARI;ALTRO;0.42;31/07/2005;58;Sassari;Sassari;Sassari;;543
2005;SASSARI;SASSARI;Sardegna;SASSARI;MACCIA CULETTA;SASSARI;ALTRO;1.62;10/07/2005;29;Sassari;Sassari;Sassari;;569
2005;SASSARI;SASSARI;Sardegna;SASSARI;MANDRA DI L'AINU;SASSARI;BOSCO;6.28;17/07/2005;41;Sassari;Sassari;Sassari;;562
2005;SASSARI;SASSARI;Sardegna;SASSARI;MONTE PEDROSU;ALGHERO;BOSCO;12.24;14/08/2005;62;Sassari;Sassari;Sassari;;1164
2005;SASSARI;SASSARI;Sardegna;SASSARI;MONTE PEDROSU;ALGHERO;PASCOLO;0.50;14/08/2005;62;Sassari;Sassari;Sassari;;715
2005;SASSARI;SASSARI;Sardegna;SASSARI;MONTE RASU;SASSARI;ALTRO;34.97;15/08/2005;68;Sassari;Sassari;Sassari;;537
2005;SASSARI;SASSARI;Sardegna;SASSARI;MONTE RASU PUNTA;SASSARI;ALTRO;0.23;15/08/2005;67;Sassari;Sassari;Sassari;;1294
2005;SASSARI;SASSARI;Sardegna;SASSARI;M. UCCARI;SASSARI;ALTRO;17.66;14/08/2005;66;Sassari;Sassari;Sassari;;538
2005;SASSARI;SASSARI;Sardegna;SASSARI;MURRUZULU;SASSARI;ALTRO;0.49;07/09/2005;79;Sassari;Sassari;Sassari;;533
2005;SASSARI;SASSARI;Sardegna;SASSARI;MURRUZZULU;SASSARI;PASCOLO;1.17;16/09/2005;86;Sassari;Sassari;Sassari;;528
2005;SASSARI;SASSARI;Sardegna;SASSARI;MURRUZZULU;SASSARI;PASCOLO;3.97;15/09/2005;85;Sassari;Sassari;Sassari;;529
2005;SASSARI;SASSARI;Sardegna;SASSARI;PIANDANNA;SASSARI;PASCOLO;0.73;27/05/2005;3;Sassari;Sassari;Sassari;;593
2005;SASSARI;SASSARI;Sardegna;SASSARI;PIAN D'ANNA;SASSARI;ALTRO;2.28;06/07/2005;25;Sassari;Sassari;Sassari;;571
2005;SASSARI;SASSARI;Sardegna;SASSARI;PIANO DE BAZZINITA;SASSARI;ALTRO;8.32;02/07/2005;18;Sassari;Sassari;Sassari;;576
2005;SASSARI;SASSARI;Sardegna;SASSARI;PIANO DE BAZZINITA;SASSARI;BOSCO;2.52;02/07/2005;18;Sassari;Sassari;Sassari;;575
2005;SASSARI;SASSARI;Sardegna;SASSARI;SA PEDRA BIANCA;SASSARI;ALTRO;14.54;04/07/2005;22;Sassari;Sassari;Sassari;;573
2005;SASSARI;SASSARI;Sardegna;SASSARI;SCALA ERRE;SASSARI;ALTRO;1.41;19/07/2005;42;Sassari;Sassari;Sassari;;560
2005;SASSARI;SASSARI;Sardegna;SASSARI;SCHINA DE GIOVA;SASSARI;ALTRO;0.36;27/07/2005;55;Sassari;Sassari;Sassari;;549
2005;SASSARI;SASSARI;Sardegna;SASSARI;SCHINA DE GIOVA;SASSARI;ALTRO;0.49;27/07/2005;55;Sassari;Sassari;Sassari;;546
2005;SASSARI;SASSARI;Sardegna;SASSARI;SCHINA DE GIOVA;SASSARI;ALTRO;1.13;27/07/2005;55;Sassari;Sassari;Sassari;;547
2005;SASSARI;SASSARI;Sardegna;SASSARI;SCHINA DE GIOVA;SASSARI;ALTRO;1.43;27/07/2005;55;Sassari;Sassari;Sassari;;548
2005;SASSARI;SASSARI;Sardegna;SASSARI;SCHINA DE GIOVA;SASSARI;ALTRO;4.61;27/07/2005;55;Sassari;Sassari;Sassari;;545
2005;SASSARI;SASSARI;Sardegna;SASSARI;SCHINA DE GIOVA;SASSARI;BOSCO;19.73;27/07/2005;55;Sassari;Sassari;Sassari;;550
2005;SASSARI;SASSARI;Sardegna;SASSARI;SERRA SECCA;SASSARI;PASCOLO;0.38;15/07/2005;36;Sassari;Sassari;Sassari;;565
2005;SASSARI;SASSARI;Sardegna;SASSARI;SERRA SECCA;SASSARI;PASCOLO;0.52;22/06/2005;10;Sassari;Sassari;Sassari;;590
2005;SASSARI;SASSARI;Sardegna;SASSARI;SOS ASCONES;SASSARI;ALTRO;0.10;01/07/2005;17;Sassari;Sassari;Sassari;;578
2005;SASSARI;SASSARI;Sardegna;SASSARI;SOS ASCONES;SASSARI;ALTRO;0.15;01/07/2005;17;Sassari;Sassari;Sassari;;577
2005;SASSARI;SASSARI;Sardegna;SASSARI;SOS ASCONES;SASSARI;ALTRO;0.27;01/07/2005;17;Sassari;Sassari;Sassari;;579
2005;SASSARI;SASSARI;Sardegna;SASSARI;SOS ASCONES;SASSARI;BOSCO;2.33;01/07/2005;17;Sassari;Sassari;Sassari;;580
2005;SASSARI;SASSARI;Sardegna;SASSARI;SU CRABOLU;SASSARI;PASCOLO;0.64;24/08/2005;89;Sassari;Sassari;Sassari;;526
2005;SASSARI;SASSARI;Sardegna;SASSARI;TIMPARI-GIOSCARI;SASSARI;ALTRO;1.14;17/07/2005;43;Sassari;Sassari;Sassari;;561
2005;SASSARI;SASSARI;Sardegna;SASSARI;ZUARI;SASSARI;ALTRO;0.65;12/09/2005;83;Sassari;Sassari;Sassari;;531
2005;SASSARI;SASSARI;Sardegna;SASSARI;ZUARI;SASSARI;ALTRO;2.77;16/09/2005;87;Sassari;Sassari;Sassari;;527
2005;SEMESTENE;SASSARI;Sardegna;SASSARI;MONTE CRASTA;BONORVA;PASCOLO;0.35;01/09/2005;22;Semestene;Sassari;Sassari;;675
2005;SENNORI;SASSARI;Sardegna;SASSARI;BADDI LISI;SASSARI;ALTRO;0.79;16/07/2005;39;Sennori;Sassari;Sassari;;1295
2005;SENNORI;SASSARI;Sardegna;SASSARI;CABAZZA;SASSARI;ALTRO;0.05;08/07/2005;26;Sorso;Sassari;Sassari;;952
2005;SENNORI;SASSARI;Sardegna;SASSARI;CABAZZA;SASSARI;ALTRO;0.26;08/07/2005;26;Sennori;Sassari;Sassari;;1337
2005;SILIGO;SASSARI;Sardegna;SASSARI;S'ADDE DE SA TURRE;THIESI;ALTRO;4.50;30/05/2005;1;Siligo;Sassari;Sassari;;523
2005;SILIGO;SASSARI;Sardegna;SASSARI;S'ADDE DE SA TURRE;THIESI;BOSCO;0.69;30/05/2005;1;Siligo;Sassari;Sassari;;525
2005;SILIGO;SASSARI;Sardegna;SASSARI;S'ADDE DE SA TURRE;THIESI;PASCOLO;0.84;30/05/2005;1;Siligo;Sassari;Sassari;;524
2005;SILIGO;SASSARI;Sardegna;SASSARI;SA TANCA E' S'ADDE;THIESI;BOSCO;0.64;19/07/2005;7;Siligo;Sassari;Sassari;;520
2005;SORSO;SASSARI;Sardegna;SASSARI;BADDE PIRA;SASSARI;ALTRO;0.58;26/08/2005;72;Sorso;Sassari;Sassari;;535
2005;SORSO;SASSARI;Sardegna;SASSARI;BADDE PIRA;SASSARI;ALTRO;3.24;10/09/2005;81;Sorso;Sassari;Sassari;;532
2005;SORSO;SASSARI;Sardegna;SASSARI;BADDI LISI;SASSARI;ALTRO;7.78;16/07/2005;39;Sorso;Sassari;Sassari;;953
2005;SORSO;SASSARI;Sardegna;SASSARI;BUDULEDDU;SASSARI;ALTRO;1.91;26/05/2005;12;Sorso;Sassari;Sassari;;588
2005;SORSO;SASSARI;Sardegna;SASSARI;CACCIONE;SASSARI;ALTRO;1.44;01/08/2005;59;Sorso;Sassari;Sassari;;542
2005;SORSO;SASSARI;Sardegna;SASSARI;LA SERRA;SASSARI;ALTRO;0.63;26/06/2005;11;Sorso;Sassari;Sassari;;589
2005;SORSO;SASSARI;Sardegna;SASSARI;LI POIU (LU PADRU);SASSARI;ALTRO;2.86;09/07/2005;27;Sorso;Sassari;Sassari;;570
2005;SORSO;SASSARI;Sardegna;SASSARI;PEDRA MINCINA;SASSARI;ALTRO;2.03;05/07/2005;23;Sorso;Sassari;Sassari;;572
2005;SORSO;SASSARI;Sardegna;SASSARI;S. ANDREA;SASSARI;ALTRO;1.80;24/07/2005;53;Sorso;Sassari;Sassari;;551
2005;SORSO;SASSARI;Sardegna;SASSARI;SANT'ANDREA;SASSARI;ALTRO;0.93;19/08/2005;71;Sorso;Sassari;Sassari;;536
2005;THIESI;SASSARI;Sardegna;SASSARI;BINZA E S'ENE;THIESI;ALTRO;7.69;17/07/2005;6;Thiesi;Sassari;Sassari;;522
2005;THIESI;SASSARI;Sardegna;SASSARI;BINZA E S'ENE;THIESI;PASCOLO;2.36;17/07/2005;6;Thiesi;Sassari;Sassari;;521
2005;THIESI;SASSARI;Sardegna;SASSARI;CRABILAZZU;THIESI;PASCOLO;0.03;01/10/2005;15;Thiesi;Sassari;Sassari;;962
2005;THIESI;SASSARI;Sardegna;SASSARI;CRABILAZZU;THIESI;PASCOLO;1.06;01/10/2005;15;Thiesi;Sassari;Sassari;;961
2005;TORRALBA;SASSARI;Sardegna;SASSARI;BALDASARRE;THIESI;PASCOLO;0.68;21/09/2005;14;Torralba;Sassari;Sassari;;515
2005;TORRALBA;SASSARI;Sardegna;SASSARI;SANTU ANTINE;THIESI;ALTRO;0.99;28/07/2005;9;Torralba;Sassari;Sassari;;519
2005;URI;SASSARI;Sardegna;SASSARI;COA DE SAS TIMONAS;ITTIRI;BOSCO;3.55;21/07/2005;37;Uri;Sassari;Sassari;;958
2005;URI;SASSARI;Sardegna;SASSARI;COA DE SAS TIMONAS;ITTIRI;PASCOLO;0.62;21/07/2005;37;Uri;Sassari;Sassari;;642
2005;URI;SASSARI;Sardegna;SASSARI;COA DE SAS TIMONAS;ITTIRI;PASCOLO;2.28;21/07/2005;37;Uri;Sassari;Sassari;;641
2005;URI;SASSARI;Sardegna;SASSARI;MUZZIGOSU;ITTIRI;ALTRO;0.20;24/07/2005;40;Uri;Sassari;Sassari;;639
2005;URI;SASSARI;Sardegna;SASSARI;MUZZIGOSU;ITTIRI;ALTRO;1.17;16/07/2005;33;Uri;Sassari;Sassari;;646
2005;URI;SASSARI;Sardegna;SASSARI;PERIFERIA URI;ITTIRI;PASCOLO;0.39;11/07/2005;29;Uri;Sassari;Sassari;;647
2005;URI;SASSARI;Sardegna;SASSARI;SA FIGU;ITTIRI;PASCOLO;0.45;07/08/2005;46;Uri;Sassari;Sassari;;636
2005;URI;SASSARI;Sardegna;SASSARI;SAN CHIRIGU;ITTIRI;PASCOLO;0.80;15/09/2005;63;Uri;Sassari;Sassari;;631
2005;URI;SASSARI;Sardegna;SASSARI;SA PIGALVA;ITTIRI;PASCOLO;0.34;03/08/2005;44;Uri;Sassari;Sassari;;637
2005;URI;SASSARI;Sardegna;SASSARI;SCALA CAVALLI;ITTIRI;ALTRO;11.51;29/06/2005;14;Uri;Sassari;Sassari;;664
2005;URI;SASSARI;Sardegna;SASSARI;SCALA CAVALLI;ITTIRI;PASCOLO;1.37;22/07/2005;39;Uri;Sassari;Sassari;;640
2005;URI;SASSARI;Sardegna;SASSARI;SCALA CAVALLI;ITTIRI;PASCOLO;32.90;29/06/2005;14;Uri;Sassari;Sassari;;663
2005;URI;SASSARI;Sardegna;SASSARI;S'OLIA;ITTIRI;BOSCO;3.03;02/07/2005;15;Uri;Sassari;Sassari;;661
2005;URI;SASSARI;Sardegna;SASSARI;S'OLIA;ITTIRI;PASCOLO;21.61;02/07/2005;15;Uri;Sassari;Sassari;;662
2005;URI;SASSARI;Sardegna;SASSARI;SU BIGLIANU;ITTIRI;PASCOLO;3.09;03/07/2005;16;Uri;Sassari;Sassari;;660
2005;URI;SASSARI;Sardegna;SASSARI;SUEREDA;ITTIRI;PASCOLO;9.53;06/07/2005;22;Uri;Sassari;Sassari;;656
2005;USINI;SASSARI;Sardegna;SASSARI;BONASSIA;ITTIRI;ALTRO;6.08;10/07/2005;28;Usini;Sassari;Sassari;;649
2005;USINI;SASSARI;Sardegna;SASSARI;BONASSIA;ITTIRI;PASCOLO;4.26;10/07/2005;28;Usini;Sassari;Sassari;;648
2005;USINI;SASSARI;Sardegna;SASSARI;FENUJU;ITTIRI;PASCOLO;0.63;09/06/2005;5;Usini;Sassari;Sassari;;667
2005;USINI;SASSARI;Sardegna;SASSARI;ISPANDIA;ITTIRI;ALTRO;0.31;06/07/2005;21;Usini;Sassari;Sassari;;657
2005;USINI;SASSARI;Sardegna;SASSARI;MATTARIGA;ITTIRI;ALTRO;0.27;05/07/2005;18;Usini;Sassari;Sassari;;654
2005;USINI;SASSARI;Sardegna;SASSARI;SA GIORRAS;ITTIRI;PASCOLO;0.26;05/07/2005;20;Usini;Sassari;Sassari;;658
2005;USINI;SASSARI;Sardegna;SASSARI;SAS GIORRAS;ITTIRI;ALTRO;0.29;11/06/2005;6;Usini;Sassari;Sassari;;666
2005;USINI;SASSARI;Sardegna;SASSARI;SAS GIORRAS;ITTIRI;PASCOLO;0.26;22/06/2005;10;Usini;Sassari;Sassari;;665
2005;USINI;SASSARI;Sardegna;SASSARI;SOS PARIS DE FUMMOSA;ITTIRI;PASCOLO;8.06;07/07/2005;23;Usini;Sassari;Sassari;;655
2005;VILLANOVA MONTELEONE;SASSARI;Sardegna;SASSARI;POGLINA;VILLANOVA MONTELEONE;BOSCO;0.52;05/07/2005;2;Villanova Monteleone;Sassari;Sassari;;510
2005;VILLANOVA MONTELEONE;SASSARI;Sardegna;SASSARI;POGLINA;VILLANOVA MONTELEONE;PASCOLO;0.92;25/07/2005;2;Villanova Monteleone;Sassari;Sassari;;511
2005;VALLEDORIA;SASSARI;Sardegna;TEMPIO;SANTINA;CASTELSARDO;ALTRO;0.36;07/06/2005;2;Valledoria;Sassari;Sassari;;754
2005;VIDDALBA;SASSARI;Sardegna;TEMPIO;SANTA MARIA MADDALEN;TRINITA' D'AGULTU;PASCOLO;2.05;17/07/2005;17;Viddalba;Sassari;Sassari;;750
2005;TERGU;SASSARI;Sardegna;TEMPIO;LA PEDRAIA;CASTELSARDO;ALTRO;3.46;20/07/2005;5;Tergu;Sassari;Sassari;;1058
2005;TERGU;SASSARI;Sardegna;TEMPIO;LA PEDRAIA;CASTELSARDO;ALTRO;61.21;20/07/2005;5;Tergu;Sassari;Sassari;;1057
2005;TERGU;SASSARI;Sardegna;TEMPIO;LA PEDRAIA;CASTELSARDO;BOSCO;16.22;20/07/2005;5;Tergu;Sassari;Sassari;;1056
2005;TERGU;SASSARI;Sardegna;TEMPIO;LA PEDRAIA;CASTELSARDO;PASCOLO;2.15;20/07/2005;5;Tergu;Sassari;Sassari;;1038
2005;TERGU;SASSARI;Sardegna;TEMPIO;LA PEDRAIA;CASTELSARDO;PASCOLO;2.56;20/07/2005;5;Tergu;Sassari;Sassari;;1037
2005;TERGU;SASSARI;Sardegna;TEMPIO;LA PEDRAIA;CASTELSARDO;PASCOLO;13.10;20/07/2005;5;Tergu;Sassari;Sassari;;1036
2005;ARITZO;NUORO;Sardegna;NUORO;GIDILAU;ARITZO;BOSCO;0.95;19/07/2005;1;Aritzo;Nuoro;Nuoro;;509
2005;AUSTIS;NUORO;Sardegna;NUORO;NURAGHE LUGHIA;SORGONO;BOSCO;0.50;17/07/2005;7;Austis;Nuoro;Nuoro;;231
2005;AUSTIS;NUORO;Sardegna;NUORO;NURAGHE LUGHIA;SORGONO;PASCOLO;0.11;17/07/2005;7;Austis;Nuoro;Nuoro;;230
2005;AUSTIS;NUORO;Sardegna;NUORO;NURAGHE LUGHIA;SORGONO;PASCOLO;1.93;17/07/2005;7;Austis;Nuoro;Nuoro;;229
2005;AUSTIS;NUORO;Sardegna;NUORO;SA RUGHE;SORGONO;PASCOLO;0.32;26/05/2005;4;Austis;Nuoro;Nuoro;;228
2005;BIRORI;NUORO;Sardegna;NUORO;MARTAS;MACOMER;PASCOLO;9.63;02/07/2005;6;Birori;Nuoro;Nuoro;;900
2005;BIRORI;NUORO;Sardegna;NUORO;NOAZZA;MACOMER;PASCOLO;2.03;23/06/2005;2;Birori;Nuoro;Nuoro;;355
2005;BIRORI;NUORO;Sardegna;NUORO;NURAGHE URPES;MACOMER;ALTRO;230.45;15/07/2005;7;Birori;Nuoro;Nuoro;;1341
2005;BIRORI;NUORO;Sardegna;NUORO;OROSAI;MACOMER;ALTRO;0.83;01/07/2005;5;Birori;Nuoro;Nuoro;;357
2005;BIRORI;NUORO;Sardegna;NUORO;OROSAI;MACOMER;ALTRO;3.07;01/07/2005;5;Birori;Nuoro;Nuoro;;356
2005;BITTI;NUORO;Sardegna;NUORO;M.RUIU;BITTI;PASCOLO;1.67;22/06/2005;1;Bitti;Nuoro;Nuoro;;504
2005;BITTI;NUORO;Sardegna;NUORO;S'ISPATTULA;BITTI;PASCOLO;5.42;05/07/2005;6;Bitti;Nuoro;Nuoro;;506
2005;BOLOTANA;NUORO;Sardegna;NUORO;ANTUNNALES;BOLOTANA;ALTRO;0.27;01/09/2005;25;Bolotana;Nuoro;Nuoro;;901
2005;BOLOTANA;NUORO;Sardegna;NUORO;ISTEI;BOLOTANA;ALTRO;2.53;12/08/2005;16;Bolotana;Nuoro;Nuoro;;1226
2005;BOLOTANA;NUORO;Sardegna;NUORO;ISTEI;BOLOTANA;BOSCO;3.30;12/08/2005;16;Bolotana;Nuoro;Nuoro;;1225
2005;BOLOTANA;NUORO;Sardegna;NUORO;PUDDERIGOS;BOLOTANA;ALTRO;0.63;22/06/2005;3;Bolotana;Nuoro;Nuoro;;485
2005;BOLOTANA;NUORO;Sardegna;NUORO;SA FRASCA;BOLOTANA;ALTRO;0.10;25/07/2005;10;Bolotana;Nuoro;Nuoro;;503
2005;BOLOTANA;NUORO;Sardegna;NUORO;SANTA MARIA 'E SAUCC;BOLOTANA;ALTRO;3.76;26/05/2005;5;Bolotana;Nuoro;Nuoro;;487
2005;BOLOTANA;NUORO;Sardegna;NUORO;SA TANCA E SA IDDA;BOLOTANA;ALTRO;0.98;15/08/2005;19;Bolotana;Nuoro;Nuoro;;494
2005;BOLOTANA;NUORO;Sardegna;NUORO;S'ELIDONO;BOLOTANA;ALTRO;0.29;07/09/2005;26;Bolotana;Nuoro;Nuoro;;500
2005;BOLOTANA;NUORO;Sardegna;NUORO;S'ERINOSU;BOLOTANA;PASCOLO;3.95;26/05/2005;4;Bolotana;Nuoro;Nuoro;;486
2005;BOLOTANA;NUORO;Sardegna;NUORO;SOS CUCCUROS;BOLOTANA;ALTRO;0.10;04/11/2005;28;Bolotana;Nuoro;Nuoro;;499
2005;BOLOTANA;NUORO;Sardegna;NUORO;SU NURATOLU;BOLOTANA;PASCOLO;0.27;06/07/2005;6;Bolotana;Nuoro;Nuoro;;488
2005;BOLOTANA;NUORO;Sardegna;NUORO;SU TUVU;BOLOTANA;ALTRO;3.60;14/08/2005;27;Bolotana;Nuoro;Nuoro;;498
2005;BORORE;NUORO;Sardegna;NUORO;NURAGHE URPES;MACOMER;ALTRO;177.39;15/07/2005;7;Borore;Nuoro;Nuoro;;1301
2005;BORORE;NUORO;Sardegna;NUORO;PUTTIGHEDDU;MACOMER;PASCOLO;1.09;29/07/2005;13;Borore;Nuoro;Nuoro;;358
2005;BORTIGALI;NUORO;Sardegna;NUORO;BARDOSU;MACOMER;PASCOLO;3.04;31/08/2005;30;Bortigali;Nuoro;Nuoro;;368
2005;BORTIGALI;NUORO;Sardegna;NUORO;BARDOSU;MACOMER;PASCOLO;4.62;31/08/2005;33;Bortigali;Nuoro;Nuoro;;369
2005;BORTIGALI;NUORO;Sardegna;NUORO;CENTRO IPPICO;MACOMER;PASCOLO;1.98;20/07/2005;9;Bortigali;Nuoro;Nuoro;;359
2005;BORTIGALI;NUORO;Sardegna;NUORO;FUNTANA LADA;MACOMER;PASCOLO;1.02;27/08/2005;25;Bortigali;Nuoro;Nuoro;;363
2005;BORTIGALI;NUORO;Sardegna;NUORO;SA PALA ESA CASTANZA;BOLOTANA;PASCOLO;0.02;27/08/2005;22;Silanus;Nuoro;Nuoro;;373
2005;DORGALI;NUORO;Sardegna;NUORO;ALULA;OROSEI;ALTRO;1.22;04/11/2005;72;Dorgali;Nuoro;Nuoro;;439
2005;DORGALI;NUORO;Sardegna;NUORO;CARZADU;DORGALI;BOSCO;0.70;09/06/2005;1;Dorgali;Nuoro;Nuoro;;433
2005;DORGALI;NUORO;Sardegna;NUORO;CARZADU;DORGALI;PASCOLO;0.85;09/06/2005;1;Dorgali;Nuoro;Nuoro;;434
2005;DORGALI;NUORO;Sardegna;NUORO;CASCHERI;DORGALI;BOSCO;0.31;12/10/2005;11;Dorgali;Nuoro;Nuoro;;436
2005;DORGALI;NUORO;Sardegna;NUORO;CASCHERI;DORGALI;PASCOLO;1.61;12/10/2005;11;Dorgali;Nuoro;Nuoro;;437
2005;DORGALI;NUORO;Sardegna;NUORO;IRVERI;DORGALI;BOSCO;7.01;23/08/2005;9;Dorgali;Nuoro;Nuoro;;435
2005;DUALCHI;NUORO;Sardegna;NUORO;NURAGHE URPES;MACOMER;ALTRO;187.29;15/07/2005;7;Dualchi;Nuoro;Nuoro;;1302
2005;DUALCHI;NUORO;Sardegna;NUORO;PERIFERIA;BOLOTANA;PASCOLO;0.31;07/08/2005;14;Dualchi;Nuoro;Nuoro;;491
2005;FONNI;NUORO;Sardegna;NUORO;DURANE;GAVOI;ALTRO;0.37;06/07/2005;4;Fonni;Nuoro;Nuoro;;405
2005;FONNI;NUORO;Sardegna;NUORO;GUSPENE;GAVOI;PASCOLO;0.17;23/07/2005;7;Fonni;Nuoro;Nuoro;;407
2005;FONNI;NUORO;Sardegna;NUORO;GUSPENE;GAVOI;PASCOLO;3.61;23/07/2005;7;Fonni;Nuoro;Nuoro;;406
2005;FONNI;NUORO;Sardegna;NUORO;MADALEI- LEPORERIS;GAVOI;PASCOLO;0.98;25/07/2005;9;Fonni;Nuoro;Nuoro;;411
2005;FONNI;NUORO;Sardegna;NUORO;MARTINE;GAVOI;PASCOLO;0.71;12/08/2005;11;Fonni;Nuoro;Nuoro;;412
2005;FONNI;NUORO;Sardegna;NUORO;MASTALA;GAVOI;BOSCO;1.31;23/07/2005;8;Fonni;Nuoro;Nuoro;;409
2005;FONNI;NUORO;Sardegna;NUORO;MASTALA;GAVOI;PASCOLO;0.39;23/07/2005;8;Fonni;Nuoro;Nuoro;;410
2005;FONNI;NUORO;Sardegna;NUORO;MASTALA;GAVOI;PASCOLO;6.77;23/07/2005;8;Fonni;Nuoro;Nuoro;;408
2005;FONNI;NUORO;Sardegna;NUORO;OVAHIO;GAVOI;PASCOLO;0.99;04/07/2005;3;Fonni;Nuoro;Nuoro;;404
2005;GALTELLI';NUORO;Sardegna;NUORO;ALULA;OROSEI;ALTRO;0.00;04/11/2005;72;Galtellì;Nuoro;Nuoro;;438
2005;GALTELLI';NUORO;Sardegna;NUORO;BARTARA;OROSEI;ALTRO;0.42;05/10/2005;70;Galtellì;Nuoro;Nuoro;;1246
2005;GALTELLI';NUORO;Sardegna;NUORO;BARTARA;OROSEI;BOSCO;0.66;05/10/2005;70;Galtellì;Nuoro;Nuoro;;1245
2005;GALTELLI';NUORO;Sardegna;NUORO;SAS ARGIOLAS;OROSEI;ALTRO;0.17;06/07/2005;17;Galtellì;Nuoro;Nuoro;;267
2005;GALTELLI';NUORO;Sardegna;NUORO;TUTTAVISTA;OROSEI;BOSCO;40.86;08/08/2005;45;Galtellì;Nuoro;Nuoro;;1248
2005;IRGOLI;NUORO;Sardegna;NUORO;BADDE RUVU;OROSEI;BOSCO;1.10;14/08/2005;49;Irgoli;Nuoro;Nuoro;;1240
2005;IRGOLI;NUORO;Sardegna;NUORO;CRASTU ELICHELO;OROSEI;ALTRO;17.38;07/08/2005;44;Irgoli;Nuoro;Nuoro;;1254
2005;IRGOLI;NUORO;Sardegna;NUORO;S'ORTU MANNU;OROSEI;ALTRO;0.55;20/07/2005;33;Irgoli;Nuoro;Nuoro;;277
2005;IRGOLI;NUORO;Sardegna;NUORO;SOS EDILES;OROSEI;ALTRO;1.16;07/08/2005;43;Irgoli;Nuoro;Nuoro;;1255
2005;IRGOLI;NUORO;Sardegna;NUORO;SOS EDILES;OROSEI;BOSCO;1.07;07/08/2005;43;Irgoli;Nuoro;Nuoro;;1256
2005;IRGOLI;NUORO;Sardegna;NUORO;SU CROU;OROSEI;ALTRO;1.22;15/08/2005;51;Irgoli;Nuoro;Nuoro;;1253
2005;IRGOLI;NUORO;Sardegna;NUORO;SU MULINU-LATTAS;OROSEI;PASCOLO;0.77;20/07/2005;32;Irgoli;Nuoro;Nuoro;;276
2005;LOCULI;NUORO;Sardegna;NUORO;CUCCURU SU TORNU;OROSEI;ALTRO;1.72;13/09/2005;58;Loculi;Nuoro;Nuoro;;1244
2005;LOCULI;NUORO;Sardegna;NUORO;CUCCURU SU TORNU;OROSEI;BOSCO;0.29;13/09/2005;58;Loculi;Nuoro;Nuoro;;1243
2005;LULA;NUORO;Sardegna;NUORO;SA E COLOMBO;LULA;PASCOLO;2.65;29/06/2005;2;Lula;Nuoro;Nuoro;;376
2005;LULA;NUORO;Sardegna;NUORO;SAN MARCO;OROSEI;BOSCO;0.57;24/07/2005;38;Lula;Nuoro;Nuoro;;266
2005;LULA;NUORO;Sardegna;NUORO;SA PIREDDA;LULA;PASCOLO;2.59;07/07/2005;5;Lula;Nuoro;Nuoro;;383
2005;LULA;NUORO;Sardegna;NUORO;TURRE;LULA;BOSCO;0.87;27/07/2005;7;Lula;Nuoro;Nuoro;;374
2005;MACOMER;NUORO;Sardegna;NUORO;BARA;MACOMER;PASCOLO;1.29;31/08/2005;3;Macomer;Nuoro;Nuoro;;372
2005;MACOMER;NUORO;Sardegna;NUORO;BONU TRAU;MACOMER;ALTRO;0.66;31/07/2005;15;Macomer;Nuoro;Nuoro;;352
2005;MACOMER;NUORO;Sardegna;NUORO;MANDRA E TURTURES;MACOMER;PASCOLO;35.64;25/08/2005;20;Macomer;Nuoro;Nuoro;;362
2005;MACOMER;NUORO;Sardegna;NUORO;MONTE SARA;MACOMER;ALTRO;2.50;31/08/2005;29;Macomer;Nuoro;Nuoro;;370
2005;MACOMER;NUORO;Sardegna;NUORO;MONTE SARA;MACOMER;PASCOLO;2.00;27/08/2005;26;Macomer;Nuoro;Nuoro;;365
2005;MACOMER;NUORO;Sardegna;NUORO;N.GHE BIDDE EDRA;MACOMER;PASCOLO;2.46;29/07/2005;14;Macomer;Nuoro;Nuoro;;351
2005;MACOMER;NUORO;Sardegna;NUORO;NURAGHE PUBUTTU;MACOMER;PASCOLO;3.26;17/07/2005;8;Macomer;Nuoro;Nuoro;;349
2005;MACOMER;NUORO;Sardegna;NUORO;S'ADDE;MACOMER;PASCOLO;1.01;25/07/2005;12;Macomer;Nuoro;Nuoro;;350
